"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-06-09 10:00","2018","06","09","10:00","29.6","","13.3","","36","","17","","28","","16.1","","92.14","","33","","","","NA"
"2018-06-09 11:00","2018","06","09","11:00","30.8","","11.4","","30","","16","","30","","16.1","","92.08","","33","","","","NA"
"2018-06-09 12:00","2018","06","09","12:00","32.5","","10.9","","26","","16","","35","","16.1","","91.95","","34","","","","NA"
"2018-06-09 13:00","2018","06","09","13:00","34.1","","6.8","","18","","17","","22","","16.1","","91.85","","34","","","","NA"
"2018-06-09 14:00","2018","06","09","14:00","34.7","","2.8","","13","","16","","26","","16.1","","91.74","","33","","","","NA"
"2018-06-09 15:00","2018","06","09","15:00","33.8","","8.8","","21","","12","","28","","16.1","","91.57","","35","","","","NA"
"2018-06-09 16:00","2018","06","09","16:00","32.7","","8.4","","22","","13","","26","","16.1","","91.46","","33","","","","NA"
"2018-06-09 17:00","2018","06","09","17:00","25.0","","10.3","","39","","30","","28","","16.1","","91.48","","26","","","","NA"
"2018-06-09 18:00","2018","06","09","18:00","17.1","","14.7","","86","","30","","41","","16.1","","91.83","","","","","","Thunderstorms,Moderate Rain"
"2018-06-09 19:00","2018","06","09","19:00","16.9","","14.8","","87","","34","","21","","16.1","","91.81","","","","","","Thunderstorms,Rain"
"2018-06-09 20:00","2018","06","09","20:00","16.9","","16.1","","95","","18","","15","","16.1","","91.96","","","","","","Thunderstorms,Rain"
"2018-06-09 21:00","2018","06","09","21:00","16.6","","16.1","","97","","","M","4","","16.1","","91.95","","","","","","Rain"
"2018-06-09 22:00","2018","06","09","22:00","15.9","","15.8","","99","","21","","8","","16.1","","91.92","","","","","","NA"
"2018-06-09 23:00","2018","06","09","23:00","15.4","","15.4","","100","","23","","15","","16.1","","91.86","","","","","","NA"
"2018-06-10 00:00","2018","06","10","00:00","15.5","","15.2","","98","","22","","9","","16.1","","91.76","","","","","","NA"
"2018-06-10 01:00","2018","06","10","01:00","15.4","","15.1","","98","","12","","11","","16.1","","91.81","","","","","","Rain"
"2018-06-10 02:00","2018","06","10","02:00","14.6","","8.7","","68","","27","","17","","16.1","","91.72","","","","","","NA"
"2018-06-10 03:00","2018","06","10","03:00","13.8","","8.3","","69","","25","","9","","16.1","","91.66","","","","","","NA"
"2018-06-10 04:00","2018","06","10","04:00","13.4","","8.3","","71","","21","","28","","16.1","","91.94","","","","","","NA"
"2018-06-10 05:00","2018","06","10","05:00","13.2","","7.8","","70","","21","","30","","16.1","","92.00","","","","","","NA"
"2018-06-10 06:00","2018","06","10","06:00","12.8","","8.5","","75","","24","","26","","16.1","","91.98","","","","","","NA"
"2018-06-10 07:00","2018","06","10","07:00","11.8","","8.8","","82","","26","","26","","16.1","","91.98","","","","","","Rain"
"2018-06-10 08:00","2018","06","10","08:00","12.1","","9.2","","83","","28","","11","","16.1","","91.87","","","","","","NA"
"2018-06-10 09:00","2018","06","10","09:00","12.5","","9.4","","81","","22","","37","","16.1","","91.91","","","","","","NA"
"2018-06-10 10:00","2018","06","10","10:00","14.3","","8.7","","69","","20","","30","","16.1","","91.89","","","","","","NA"
"2018-06-10 11:00","2018","06","10","11:00","16.9","","8.9","","59","","22","","41","","16.1","","91.85","","","","","","NA"
"2018-06-10 12:00","2018","06","10","12:00","17.6","","4.1","","40","","23","","50","","16.1","","91.91","","","","","","NA"
"2018-06-10 13:00","2018","06","10","13:00","17.9","","3.0","","37","","23","","41","","16.1","","91.94","","","","","","NA"
"2018-06-10 14:00","2018","06","10","14:00","19.1","","1.6","","31","","23","","54","","16.1","","91.93","","","","","","NA"
"2018-06-10 15:00","2018","06","10","15:00","19.5","","0.5","","28","","23","","54","","16.1","","92.00","","","","","","NA"
"2018-06-10 16:00","2018","06","10","16:00","19.4","","-1.0","","25","","23","","46","","16.1","","92.02","","","","","","NA"
"2018-06-10 17:00","2018","06","10","17:00","18.7","","0.1","","28","","24","","45","","16.1","","92.08","","","","","","NA"
"2018-06-10 18:00","2018","06","10","18:00","16.8","","-0.8","","30","","22","","50","","16.1","","92.13","","","","","","NA"
"2018-06-10 19:00","2018","06","10","19:00","16.1","","-0.6","","32","","23","","45","","16.1","","92.18","","","","","","NA"
"2018-06-10 20:00","2018","06","10","20:00","13.8","","-0.8","","36","","24","","26","","16.1","","92.17","","","","","","NA"
"2018-06-10 21:00","2018","06","10","21:00","11.8","","1.0","","47","","23","","28","","16.1","","92.25","","","","","","NA"
"2018-06-10 22:00","2018","06","10","22:00","11.2","","0.6","","48","","23","","30","","16.1","","92.28","","","","","","NA"
"2018-06-10 23:00","2018","06","10","23:00","10.1","","1.1","","54","","25","","24","","16.1","","92.36","","","","","","NA"
"2018-06-11 00:00","2018","06","11","00:00","8.7","","1.2","","59","","22","","22","","16.1","","92.30","","","","","","NA"
"2018-06-11 01:00","2018","06","11","01:00","6.9","","1.7","","70","","19","","18","","16.1","","92.32","","","","","","NA"
"2018-06-11 02:00","2018","06","11","02:00","7.1","","1.4","","67","","20","","21","","16.1","","92.31","","","","","","NA"
