"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-08-02 12:00","2018","08","02","12:00","28.2","","14.2","","42","","28","","9","","16.1","","92.59","","32","","","","NA"
"2018-08-02 13:00","2018","08","02","13:00","28.7","","14.3","","41","","","M","9","","16.1","","92.52","","32","","","","NA"
"2018-08-02 14:00","2018","08","02","14:00","29.6","","10.8","","31","","","M","8","","16.1","","92.48","","31","","","","NA"
"2018-08-02 15:00","2018","08","02","15:00","30.8","","10.9","","29","","27","","13","","16.1","","92.43","","33","","","","NA"
"2018-08-02 16:00","2018","08","02","16:00","31.2","","8.6","","24","","21","","9","","16.1","","92.38","","32","","","","NA"
"2018-08-02 17:00","2018","08","02","17:00","31.2","","6.6","","21","","16","","5","","16.1","","92.31","","31","","","","NA"
"2018-08-02 18:00","2018","08","02","18:00","31.3","","6.7","","21","","15","","8","","16.1","","92.23","","31","","","","NA"
"2018-08-02 19:00","2018","08","02","19:00","30.7","","6.8","","22","","","","0","","16.1","","92.18","","31","","","","NA"
"2018-08-02 20:00","2018","08","02","20:00","27.6","","8.2","","29","","16","","8","","16.1","","92.16","","28","","","","NA"
"2018-08-02 21:00","2018","08","02","21:00","24.2","","10.3","","41","","8","","17","","16.1","","92.23","","26","","","","NA"
"2018-08-02 22:00","2018","08","02","22:00","22.8","","11.1","","47","","","M","5","","16.1","","92.30","","25","","","","NA"
"2018-08-02 23:00","2018","08","02","23:00","20.3","","7.5","","43","","36","","32","","16.1","","92.42","","","","","","NA"
"2018-08-03 00:00","2018","08","03","00:00","18.3","","8.7","","53","","36","","22","","16.1","","92.45","","","","","","NA"
"2018-08-03 01:00","2018","08","03","01:00","16.8","","9.3","","61","","1","","9","","16.1","","92.49","","","","","","NA"
"2018-08-03 02:00","2018","08","03","02:00","14.2","","9.1","","71","","18","","9","","16.1","","92.49","","","","","","NA"
"2018-08-03 03:00","2018","08","03","03:00","13.1","","9.0","","76","","22","","11","","16.1","","92.54","","","","","","NA"
"2018-08-03 04:00","2018","08","03","04:00","13.7","","9.2","","74","","25","","9","","16.1","","92.60","","","","","","NA"
"2018-08-03 05:00","2018","08","03","05:00","11.6","","8.7","","82","","16","","13","","16.1","","92.58","","","","","","NA"
"2018-08-03 06:00","2018","08","03","06:00","13.1","","8.6","","74","","20","","11","","16.1","","92.57","","","","","","NA"
"2018-08-03 07:00","2018","08","03","07:00","15.3","","9.2","","67","","22","","17","","16.1","","92.57","","","","","","NA"
"2018-08-03 08:00","2018","08","03","08:00","19.5","","9.6","","52","","20","","17","","16.1","","92.55","","","","","","NA"
"2018-08-03 09:00","2018","08","03","09:00","22.6","","8.9","","41","","22","","24","","16.1","","92.51","","","","","","NA"
"2018-08-03 10:00","2018","08","03","10:00","25.1","","9.2","","36","","21","","24","","16.1","","92.48","","26","","","","NA"
"2018-08-03 11:00","2018","08","03","11:00","28.3","","3.8","","21","","27","","30","","16.1","","92.44","","27","","","","NA"
"2018-08-03 12:00","2018","08","03","12:00","29.4","","3.0","","18","","25","","26","","16.1","","92.39","","28","","","","NA"
"2018-08-03 13:00","2018","08","03","13:00","29.7","","1.5","","16","","27","","32","","16.1","","92.37","","28","","","","NA"
"2018-08-03 14:00","2018","08","03","14:00","29.9","","0.8","","15","","26","","28","","16.1","","92.36","","28","","","","NA"
"2018-08-03 15:00","2018","08","03","15:00","29.8","","1.4","","16","","26","","22","","16.1","","92.33","","28","","","","NA"
"2018-08-03 16:00","2018","08","03","16:00","30.1","","2.7","","17","","25","","26","","16.1","","92.32","","29","","","","NA"
"2018-08-03 17:00","2018","08","03","17:00","29.5","","2.6","","18","","26","","21","","16.1","","92.30","","28","","","","NA"
"2018-08-03 18:00","2018","08","03","18:00","27.6","","3.7","","21","","25","","18","","16.1","","92.31","","26","","","","NA"
"2018-08-03 19:00","2018","08","03","19:00","21.2","","7.9","","42","","30","","32","","16.1","","92.43","","","","","","Thunderstorms"
"2018-08-03 20:00","2018","08","03","20:00","20.3","","6.0","","39","","29","","30","","16.1","","92.53","","","","","","NA"
"2018-08-03 21:00","2018","08","03","21:00","19.2","","6.8","","44","","27","","21","","16.1","","92.65","","","","","","NA"
"2018-08-03 22:00","2018","08","03","22:00","18.0","","7.8","","51","","36","","9","","16.1","","92.66","","","","","","NA"
"2018-08-03 23:00","2018","08","03","23:00","17.2","","8.4","","56","","15","","5","","16.1","","92.67","","","","","","NA"
"2018-08-04 00:00","2018","08","04","00:00","16.9","","8.2","","56","","29","","4","","16.1","","92.70","","","","","","NA"
"2018-08-04 01:00","2018","08","04","01:00","15.2","","9.4","","68","","23","","5","","16.1","","92.74","","","","","","NA"
"2018-08-04 02:00","2018","08","04","02:00","15.6","","8.9","","64","","23","","4","","16.1","","92.76","","","","","","NA"
"2018-08-04 03:00","2018","08","04","03:00","13.5","","8.4","","71","","","","0","","16.1","","92.81","","","","","","NA"
"2018-08-04 04:00","2018","08","04","04:00","12.9","","8.8","","76","","23","","8","","16.1","","92.82","","","","","","NA"
"2018-08-04 05:00","2018","08","04","05:00","13.0","","8.7","","75","","22","","15","","16.1","","92.85","","","","","","NA"
"2018-08-04 06:00","2018","08","04","06:00","13.2","","9.7","","79","","22","","13","","16.1","","92.85","","","","","","NA"
"2018-08-04 07:00","2018","08","04","07:00","16.5","","11.1","","70","","20","","13","","16.1","","92.87","","","","","","NA"
"2018-08-04 08:00","2018","08","04","08:00","19.8","","10.3","","54","","31","","24","","16.1","","92.89","","","","","","NA"
"2018-08-04 09:00","2018","08","04","09:00","20.5","","10.7","","53","","26","","26","","16.1","","92.91","","","","","","NA"
"2018-08-04 10:00","2018","08","04","10:00","22.0","","10.5","","48","","25","","21","","16.1","","92.90","","","","","","NA"
"2018-08-04 11:00","2018","08","04","11:00","22.8","","10.0","","44","","29","","24","","16.1","","92.91","","","","","","NA"
"2018-08-04 12:00","2018","08","04","12:00","22.9","","9.2","","41","","31","","24","","16.1","","92.90","","","","","","NA"
"2018-08-04 13:00","2018","08","04","13:00","24.6","","9.2","","37","","29","","39","","16.1","","92.88","","26","","","","NA"
"2018-08-04 14:00","2018","08","04","14:00","22.4","","10.5","","46","","30","","39","","16.1","","92.98","","","","","","NA"
"2018-08-04 15:00","2018","08","04","15:00","23.6","","10.1","","42","","30","","34","","16.1","","92.99","","25","","","","NA"
"2018-08-04 16:00","2018","08","04","16:00","21.7","","10.7","","49","","30","","43","","16.1","","93.00","","","","","","NA"
"2018-08-04 17:00","2018","08","04","17:00","21.3","","11.7","","54","","30","","30","","16.1","","93.01","","","","","","NA"
"2018-08-04 18:00","2018","08","04","18:00","20.9","","11.5","","55","","32","","22","","16.1","","93.03","","","","","","NA"
"2018-08-04 19:00","2018","08","04","19:00","19.4","","11.0","","58","","30","","24","","16.1","","93.07","","","","","","NA"
"2018-08-04 20:00","2018","08","04","20:00","18.7","","10.5","","58","","28","","21","","16.1","","93.10","","","","","","NA"
"2018-08-04 21:00","2018","08","04","21:00","16.6","","10.8","","68","","27","","11","","16.1","","93.17","","","","","","NA"
"2018-08-04 22:00","2018","08","04","22:00","17.0","","10.8","","67","","30","","15","","16.1","","93.19","","","","","","NA"
"2018-08-04 23:00","2018","08","04","23:00","16.1","","11.5","","74","","25","","8","","16.1","","93.22","","","","","","NA"
"2018-08-05 00:00","2018","08","05","00:00","16.4","","11.6","","73","","20","","8","","16.1","","93.23","","","","","","NA"
"2018-08-05 01:00","2018","08","05","01:00","16.5","","11.3","","71","","25","","13","","16.1","","93.26","","","","","","NA"
"2018-08-05 02:00","2018","08","05","02:00","16.4","","11.6","","73","","30","","11","","16.1","","93.27","","","","","","NA"
"2018-08-05 03:00","2018","08","05","03:00","15.1","","11.9","","81","","28","","11","","16.1","","93.27","","","","","","NA"
"2018-08-05 04:00","2018","08","05","04:00","14.6","","12.1","","85","","17","","5","","16.1","","93.31","","","","","","NA"
"2018-08-05 05:00","2018","08","05","05:00","15.2","","12.4","","83","","20","","5","","16.1","","93.37","","","","","","NA"
"2018-08-05 06:00","2018","08","05","06:00","15.3","","12.5","","83","","","M","4","","16.1","","93.41","","","","","","NA"
"2018-08-05 07:00","2018","08","05","07:00","15.6","","12.4","","81","","22","","13","","16.1","","93.44","","","","","","NA"
"2018-08-05 08:00","2018","08","05","08:00","16.6","","13.0","","79","","22","","9","","16.1","","93.48","","","","","","NA"
"2018-08-05 09:00","2018","08","05","09:00","18.9","","13.9","","73","","27","","11","","16.1","","93.48","","","","","","NA"
"2018-08-05 10:00","2018","08","05","10:00","19.6","","13.6","","68","","22","","15","","16.1","","93.49","","","","","","NA"
"2018-08-05 11:00","2018","08","05","11:00","20.8","","12.9","","60","","31","","13","","16.1","","93.47","","","","","","Thunderstorms"
"2018-08-05 12:00","2018","08","05","12:00","16.5","","14.3","","87","","33","","9","","16.1","","93.48","","","","","","Thunderstorms,Rain"
"2018-08-05 13:00","2018","08","05","13:00","17.5","","15.7","","89","","28","","18","","16.1","","93.48","","","","","","Rain"
"2018-08-05 14:00","2018","08","05","14:00","20.6","","15.4","","72","","27","","13","","16.1","","93.47","","25","","","","NA"
"2018-08-05 15:00","2018","08","05","15:00","21.7","","14.2","","62","","32","","17","","16.1","","93.44","","25","","","","NA"
"2018-08-05 16:00","2018","08","05","16:00","19.9","","13.5","","66","","30","","9","","16.1","","93.44","","","","","","NA"
