"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-05-09 01:00","2018","05","09","01:00","8.2","","5.3","","82","","21","","9","","16.1","","93.16","","","","","","NA"
"2018-05-09 02:00","2018","05","09","02:00","9.4","","6.3","","81","","22","","15","","16.1","","93.18","","","","","","NA"
"2018-05-09 03:00","2018","05","09","03:00","9.8","","7.2","","84","","33","","13","","16.1","","93.25","","","","","","NA"
"2018-05-09 04:00","2018","05","09","04:00","8.2","","5.3","","82","","21","","5","","16.1","","93.24","","","","","","NA"
"2018-05-09 05:00","2018","05","09","05:00","8.0","","5.3","","83","","3","","5","","16.1","","93.27","","","","","","NA"
"2018-05-09 06:00","2018","05","09","06:00","9.6","","6.3","","80","","4","","21","","16.1","","93.32","","","","","","NA"
"2018-05-09 07:00","2018","05","09","07:00","11.5","","4.6","","62","","7","","39","","16.1","","93.36","","","","","","NA"
"2018-05-09 08:00","2018","05","09","08:00","12.3","","5.6","","63","","6","","32","","16.1","","93.40","","","","","","NA"
"2018-05-09 09:00","2018","05","09","09:00","13.5","","6.1","","61","","7","","26","","16.1","","93.38","","","","","","NA"
"2018-05-09 10:00","2018","05","09","10:00","14.6","","5.4","","54","","8","","28","","16.1","","93.38","","","","","","NA"
"2018-05-09 11:00","2018","05","09","11:00","15.4","","3.5","","45","","6","","34","","16.1","","93.34","","","","","","NA"
"2018-05-09 12:00","2018","05","09","12:00","15.7","","2.4","","40","","7","","32","","16.1","","93.36","","","","","","NA"
"2018-05-09 13:00","2018","05","09","13:00","15.9","","1.7","","38","","6","","37","","16.1","","93.32","","","","","","NA"
"2018-05-09 14:00","2018","05","09","14:00","15.8","","1.3","","37","","8","","32","","16.1","","93.31","","","","","","NA"
"2018-05-09 15:00","2018","05","09","15:00","15.5","","0.5","","36","","7","","34","","16.1","","93.25","","","","","","NA"
"2018-05-09 16:00","2018","05","09","16:00","14.1","","0.5","","39","","6","","24","","16.1","","93.25","","","","","","Rain"
"2018-05-09 17:00","2018","05","09","17:00","12.6","","2.0","","48","","7","","18","","16.1","","93.28","","","","","","Rain"
"2018-05-09 18:00","2018","05","09","18:00","12.0","","1.6","","49","","7","","22","","16.1","","93.27","","","","","","Rain"
"2018-05-09 19:00","2018","05","09","19:00","10.3","","2.5","","58","","6","","21","","16.1","","93.23","","","","","","Rain"
"2018-05-09 20:00","2018","05","09","20:00","9.3","","0.6","","54","","7","","22","","16.1","","93.15","","","","","","Rain"
"2018-05-09 21:00","2018","05","09","21:00","9.6","","-1.6","","46","","7","","32","","16.1","","93.17","","","","","","Rain"
"2018-05-09 22:00","2018","05","09","22:00","9.8","","-1.6","","45","","7","","18","","16.1","","93.16","","","","","","NA"
"2018-05-09 23:00","2018","05","09","23:00","10.1","","-3.1","","39","","7","","13","","16.1","","93.17","","","","","","NA"
"2018-05-10 00:00","2018","05","10","00:00","8.1","","0.2","","57","","6","","15","","16.1","","93.17","","","","","","NA"
"2018-05-10 01:00","2018","05","10","01:00","7.5","","0.5","","61","","4","","21","","16.1","","93.15","","","","","","NA"
"2018-05-10 02:00","2018","05","10","02:00","7.0","","0.5","","63","","7","","18","","16.1","","93.16","","","","","","Rain"
"2018-05-10 03:00","2018","05","10","03:00","6.1","","1.4","","72","","8","","17","","16.1","","93.12","","","","","","Rain"
"2018-05-10 04:00","2018","05","10","04:00","5.0","","2.0","","81","","9","","17","","16.1","","93.08","","","","","","Rain"
"2018-05-10 05:00","2018","05","10","05:00","4.5","","1.4","","80","","8","","21","","16.1","","93.07","","","","","","NA"
"2018-05-10 06:00","2018","05","10","06:00","4.6","","2.1","","84","","6","","15","","16.1","","93.02","","","","","","Rain"
"2018-05-10 07:00","2018","05","10","07:00","5.4","","2.5","","82","","9","","15","","16.1","","93.02","","","","","","Rain"
"2018-05-10 08:00","2018","05","10","08:00","5.2","","3.3","","88","","8","","11","","16.1","","93.02","","","","","","Rain"
"2018-05-10 09:00","2018","05","10","09:00","5.0","","4.3","","95","","8","","13","","14.5","","93.01","","","","","","Rain"
"2018-05-10 10:00","2018","05","10","10:00","5.8","","5.3","","97","","8","","15","","16.1","","92.99","","","","","","Rain"
"2018-05-10 11:00","2018","05","10","11:00","6.7","","5.2","","90","","6","","8","","16.1","","92.98","","","","","","NA"
"2018-05-10 12:00","2018","05","10","12:00","7.3","","5.4","","87","","4","","9","","16.1","","92.94","","","","","","NA"
"2018-05-10 13:00","2018","05","10","13:00","7.4","","5.3","","87","","5","","11","","16.1","","92.94","","","","","","NA"
"2018-05-10 14:00","2018","05","10","14:00","8.8","","5.7","","81","","1","","9","","16.1","","92.90","","","","","","NA"
"2018-05-10 15:00","2018","05","10","15:00","9.5","","5.6","","76","","4","","8","","16.1","","92.85","","","","","","NA"
"2018-05-10 16:00","2018","05","10","16:00","10.3","","5.7","","73","","3","","11","","16.1","","92.84","","","","","","NA"
"2018-05-10 17:00","2018","05","10","17:00","10.2","","5.6","","73","","1","","11","","16.1","","92.83","","","","","","NA"
"2018-05-10 18:00","2018","05","10","18:00","10.2","","5.8","","74","","36","","15","","16.1","","92.83","","","","","","NA"
"2018-05-10 19:00","2018","05","10","19:00","9.5","","5.3","","75","","36","","13","","16.1","","92.85","","","","","","NA"
"2018-05-10 20:00","2018","05","10","20:00","7.7","","4.7","","81","","36","","22","","16.1","","92.87","","","","","","NA"
"2018-05-10 21:00","2018","05","10","21:00","6.4","","4.4","","87","","35","","22","","16.1","","92.91","","","","","","NA"
"2018-05-10 22:00","2018","05","10","22:00","5.5","","4.5","","93","","36","","22","","16.1","","93.00","","","","","","NA"
"2018-05-10 23:00","2018","05","10","23:00","5.1","","4.2","","94","","35","","18","","16.1","","93.04","","","","","","NA"
"2018-05-11 00:00","2018","05","11","00:00","4.6","","3.1","","90","","36","","18","","16.1","","93.07","","","","","","NA"
"2018-05-11 01:00","2018","05","11","01:00","4.4","","2.3","","86","","36","","18","","16.1","","93.08","","","","","","NA"
"2018-05-11 02:00","2018","05","11","02:00","4.1","","1.8","","85","","36","","13","","16.1","","93.11","","","","","","NA"
"2018-05-11 03:00","2018","05","11","03:00","4.0","","1.7","","85","","35","","9","","16.1","","93.15","","","","","","NA"
"2018-05-11 04:00","2018","05","11","04:00","4.0","","1.9","","86","","35","","13","","16.1","","93.16","","","","","","NA"
"2018-05-11 05:00","2018","05","11","05:00","3.8","","2.5","","91","","36","","15","","16.1","","93.21","","","","","","NA"
"2018-05-11 06:00","2018","05","11","06:00","3.7","","2.2","","90","","35","","22","","16.1","","93.28","","","","","","NA"
"2018-05-11 07:00","2018","05","11","07:00","3.7","","2.7","","93","","36","","17","","16.1","","93.35","","","","","","NA"
"2018-05-11 08:00","2018","05","11","08:00","4.3","","2.8","","90","","35","","24","","16.1","","93.38","","","","","","NA"
"2018-05-11 09:00","2018","05","11","09:00","5.1","","2.5","","83","","35","","21","","16.1","","93.44","","","","","","NA"
"2018-05-11 10:00","2018","05","11","10:00","6.3","","2.7","","78","","36","","18","","16.1","","93.51","","","","","","NA"
"2018-05-11 11:00","2018","05","11","11:00","6.4","","2.4","","76","","36","","18","","16.1","","93.56","","","","","","NA"
"2018-05-11 12:00","2018","05","11","12:00","7.1","","2.6","","73","","36","","22","","16.1","","93.60","","","","","","NA"
"2018-05-11 13:00","2018","05","11","13:00","8.6","","3.0","","68","","35","","21","","16.1","","93.60","","","","","","NA"
"2018-05-11 14:00","2018","05","11","14:00","8.5","","2.5","","66","","2","","21","","16.1","","93.63","","","","","","NA"
"2018-05-11 15:00","2018","05","11","15:00","8.6","","2.5","","65","","1","","17","","16.1","","93.66","","","","","","NA"
"2018-05-11 16:00","2018","05","11","16:00","8.8","","2.6","","65","","2","","9","","16.1","","93.66","","","","","","NA"
"2018-05-11 17:00","2018","05","11","17:00","8.7","","2.6","","65","","2","","11","","16.1","","93.67","","","","","","NA"
"2018-05-11 18:00","2018","05","11","18:00","8.8","","2.6","","65","","36","","8","","16.1","","93.67","","","","","","NA"
